City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
278,la ronge,75,CA,1595127037,88,55.1,-105.28,62.6,5.82
279,el molino,99,CO,1595127037,81,10.65,-72.92,75.54,4.21
280,sola,90,VU,1595127037,94,-13.88,167.55,80.6,4.97
281,airai,0,TL,1595127037,33,-8.93,125.41,74.26,3.51
282,dunedin,0,NZ,1595127037,68,-45.87,170.5,55.0,3.0
283,tabory,23,RU,1595127037,76,58.52,64.55,74.05,4.52
284,jining,94,CN,1595127024,63,35.41,116.58,80.55,10.54
285,vuktyl,0,RU,1595127037,80,63.86,57.31,61.65,5.93
286,cabra,2,ES,1595127037,57,37.47,-4.44,80.01,4.7
287,dongsheng,0,CN,1595127037,26,39.82,109.98,74.01,5.28
288,xining,0,CN,1595127037,49,36.62,101.77,64.31,1.07
289,longjiang,84,CN,1595127038,54,47.33,123.18,77.7,16.67
290,salinopolis,49,BR,1595126832,83,-0.61,-47.36,78.04,9.98
291,koumac,0,NC,1595126743,55,-20.57,164.28,72.57,10.04
292,mogocha,92,RU,1595127038,85,53.73,119.77,66.56,15.37
293,tagusao,68,PH,1595127038,63,9.19,117.81,86.63,3.67
294,pisco,0,PE,1595126777,82,-13.7,-76.22,60.8,11.41
295,zhigalovo,86,RU,1595127038,73,54.81,105.16,55.76,6.24
296,bose,60,IT,1595127038,79,45.46,8.01,66.0,5.99
297,suntar,98,RU,1595127038,47,62.14,117.63,68.95,3.8
298,khasan,100,RU,1595127038,83,42.43,130.64,69.31,10.87
299,tanah merah,20,MY,1595127038,70,5.8,102.15,86.0,4.7
300,alta floresta,0,BR,1595127039,57,-9.88,-56.09,77.0,4.7
301,sindor,0,RU,1595127039,72,62.86,51.89,62.73,3.47
302,ostrovnoy,22,RU,1595126504,60,68.05,39.51,61.57,16.22
303,soledar,8,UA,1595127039,84,48.68,38.09,60.75,4.61
304,sioux lookout,75,CA,1595126946,69,50.1,-91.92,73.4,5.82
305,bien hoa,40,VN,1595126842,70,10.95,106.82,87.8,2.24
306,upata,85,VE,1595127039,92,8.01,-62.4,77.0,3.0
307,straumen,100,NO,1595127039,93,63.87,11.3,55.99,9.17
308,leticia,20,CO,1595126976,100,-4.22,-69.94,77.0,1.7
309,gat,0,IL,1595127039,69,31.61,34.76,73.99,1.92
310,christchurch,71,NZ,1595126892,100,-43.53,172.63,54.0,13.87
311,fort nelson,75,CA,1595127039,53,58.81,-122.7,75.2,5.82
312,rodeo,1,US,1595127039,65,38.03,-122.27,78.01,5.01
313,grand gaube,38,MU,1595127040,77,-20.01,57.66,66.0,5.99
314,pauini,86,BR,1595127040,62,-7.71,-66.98,79.79,0.85
315,manokwari,29,ID,1595127040,69,-0.87,134.08,83.95,6.46
316,louga,100,RU,1595127040,85,58.74,29.85,59.9,1.99
317,kazerun,8,IR,1595127040,16,29.62,51.65,89.96,7.0
318,ambilobe,61,MG,1595127040,63,-13.2,49.05,61.54,4.16
319,taloda,100,IN,1595127040,79,21.57,74.22,82.42,12.26
320,mount isa,0,AU,1595126459,11,-20.73,139.5,78.8,6.93
321,bud,35,US,1595126892,88,39.45,-86.18,82.99,6.6
322,saint-joseph,90,RE,1595126469,68,-21.37,55.62,66.2,12.75
323,bolshaya dzhalga,0,RU,1595127040,64,45.97,42.7,71.74,2.89
324,yongan,0,CN,1595127041,34,39.7,113.69,72.48,8.79
325,komsomolskiy,0,UZ,1595127041,39,40.43,71.72,78.8,4.7
326,atambua,0,ID,1595126946,39,-9.11,124.89,83.71,1.95
327,zemio,100,CF,1595127041,97,5.03,25.14,67.48,3.15
328,dobson,1,US,1595127041,83,36.4,-80.72,77.0,3.47
329,alpena,1,US,1595127041,88,45.06,-83.43,69.8,5.82
330,sandeid,48,NO,1595127041,82,59.54,5.86,55.4,8.05
331,marawi,3,PH,1595127041,78,8.0,124.29,84.0,5.99
332,panguipulli,75,CL,1595127041,100,-39.63,-72.33,51.8,4.7
333,cabedelo,20,BR,1595127041,81,-6.98,-34.83,74.82,12.93
334,puerto colombia,20,CO,1595127041,83,10.99,-74.95,82.4,9.17
335,yulara,100,AU,1595127041,38,-25.24,130.99,59.0,9.17
336,vanderhoof,72,CA,1595127042,72,54.02,-124.02,63.88,2.53
337,adeje,2,ES,1595127042,57,28.12,-16.73,81.0,3.36
338,kahului,1,US,1595127042,52,20.89,-156.47,89.6,24.16
339,mandera,66,KE,1595127042,59,3.94,41.87,76.51,18.3
340,masaka,81,UG,1595127042,52,-0.33,31.73,63.81,5.86
341,yeppoon,0,AU,1595127042,33,-23.13,150.73,75.2,4.7
342,ulaangom,0,MN,1595127042,49,49.98,92.07,71.82,4.68
343,iwanai,85,JP,1595127042,65,42.97,140.51,77.94,2.53
344,aykhal,75,RU,1595127042,72,66.0,111.5,59.0,6.71
345,nome,1,US,1595127042,76,64.5,-165.41,61.0,21.92
346,aracaju,40,BR,1595126764,65,-10.91,-37.07,78.8,10.29
347,ekuvukeni,0,ZA,1595127042,46,-28.47,30.16,44.96,2.21
348,maragogi,1,BR,1595127042,83,-9.01,-35.22,74.44,10.31
349,bulgan,94,MN,1595127042,82,48.81,103.53,52.75,6.22
350,vesoul,90,FR,1595127042,93,47.58,5.83,60.8,1.12
351,ulladulla,63,AU,1595126568,66,-35.35,150.47,63.0,9.53
352,tepalcatepec,60,MX,1595127043,72,19.18,-102.85,75.69,3.42
353,ishigaki,75,JP,1595127043,75,24.34,124.16,89.6,17.22
354,katsuura,75,JP,1595126991,70,35.13,140.3,84.2,16.11
355,ternate,1,ID,1595126881,64,0.8,127.4,84.88,4.52
356,sibu,40,MY,1595126773,83,2.3,111.82,82.4,2.24
357,nisia floresta,20,BR,1595127043,88,-6.09,-35.21,71.6,20.8
358,arman,77,RU,1595127043,40,59.7,150.17,69.35,6.29
359,port lincoln,62,AU,1595127043,64,-34.73,135.87,55.58,23.06
360,verkhnyachka,99,UA,1595127043,90,48.83,30.04,59.25,6.98
361,kungurtug,10,RU,1595127043,35,50.6,97.52,67.44,2.44
362,san jose iturbide,90,MX,1595127043,82,21.0,-100.38,66.0,8.05
363,paragominas,75,BR,1595127043,76,-2.97,-47.48,70.66,3.62
364,quelimane,17,MZ,1595127043,88,-17.88,36.89,65.97,4.79
365,onega,67,RU,1595127043,66,63.91,38.14,58.78,5.1
366,chicama,43,PE,1595127043,84,-7.84,-79.15,60.53,6.4
367,nizwa,3,OM,1595127044,52,22.93,57.53,86.54,2.98
368,marsa matruh,40,EG,1595127044,88,31.35,27.25,69.8,8.39
369,roseburg,1,US,1595126956,28,43.22,-123.34,84.2,11.41
370,chuy,12,UY,1595127027,93,-33.7,-53.46,62.46,6.13
371,krasnyy chikoy,72,RU,1595127044,55,50.36,108.75,56.71,10.89
372,berlevag,48,NO,1595127044,71,70.86,29.09,53.6,2.24
373,piacabucu,0,BR,1595127044,85,-10.41,-36.43,74.03,13.69
374,rudbar,0,AF,1595127044,17,30.15,62.6,88.25,15.57
375,nishihara,75,JP,1595127044,70,26.18,127.76,87.8,13.87
376,husavik,90,IS,1595126878,87,66.04,-17.34,42.8,12.75
377,foz do iguacu,0,BR,1595127044,56,-25.55,-54.59,73.4,6.93
378,soubre,74,CI,1595127044,97,5.79,-6.61,71.2,2.86
379,rio verde de mato grosso,0,BR,1595127044,39,-18.92,-54.84,70.65,5.68
380,novobirilyussy,13,RU,1595127044,47,56.95,90.67,69.94,0.98
381,tual,42,ID,1595127044,82,-5.67,132.75,78.4,16.4
382,sechura,2,PE,1595127044,80,-5.56,-80.82,62.67,13.38
383,rafai,100,CF,1595127045,99,4.95,23.92,66.96,1.74
384,kieta,49,PG,1595126954,67,-6.22,155.63,84.24,4.81
385,kodinsk,0,RU,1595127045,44,58.69,99.18,62.22,6.26
